x,y,Date
169.29377,-45.2969,5-06-2011 21:25
169.29328,-45.29695,5-06-2011 22:25
169.29338,-45.29726,5-06-2011 23:25
169.29378,-45.2977,6-06-2011 0:25
169.29424,-45.29774,6-06-2011 1:25
169.29403,-45.29793,6-06-2011 2:27
169.29404,-45.29728,6-06-2011 3:25
169.2934,-45.29752,6-06-2011 21:25
169.29383,-45.29782,6-06-2011 22:25
169.29359,-45.29793,6-06-2011 23:25
169.29149,-45.29801,7-06-2011 20:26
169.2927,-45.29843,7-06-2011 21:25
169.29283,-45.29792,8-06-2011 0:25
169.29512,-45.29698,8-06-2011 1:25
169.29458,-45.29718,8-06-2011 20:26
169.29505,-45.29713,8-06-2011 21:25
169.29482,-45.29772,8-06-2011 22:25
169.29318,-45.2984,8-06-2011 23:26
169.29474,-45.29746,9-06-2011 0:25
169.29388,-45.29708,9-06-2011 20:25
169.29396,-45.29758,9-06-2011 22:25
169.29465,-45.29858,9-06-2011 23:25
169.29489,-45.29868,10-06-2011 20:26
169.29374,-45.29848,10-06-2011 21:25
169.29313,-45.29833,10-06-2011 22:25
169.29119,-45.29819,10-06-2011 23:25
169.29119,-45.29805,11-06-2011 20:25
169.29171,-45.29788,11-06-2011 21:25
169.29201,-45.29804,11-06-2011 22:25
169.29374,-45.29772,11-06-2011 23:26
169.29388,-45.29789,12-06-2011 20:27
169.29352,-45.29793,12-06-2011 21:27
169.29336,-45.29808,12-06-2011 22:25
169.29326,-45.29814,13-06-2011 0:25
169.29521,-45.29722,13-06-2011 1:25
169.29445,-45.29718,13-06-2011 20:25
169.29378,-45.29688,13-06-2011 21:25
169.29417,-45.29684,13-06-2011 22:25
169.29406,-45.29688,13-06-2011 23:25
169.2942,-45.2969,14-06-2011 0:25
169.29399,-45.29787,14-06-2011 1:25
169.29416,-45.29791,14-06-2011 2:25
169.2918,-45.29805,14-06-2011 3:25
169.29158,-45.29794,14-06-2011 20:25
169.29133,-45.29804,14-06-2011 21:25
169.29142,-45.29819,14-06-2011 22:25
169.29138,-45.29785,14-06-2011 23:25
169.29439,-45.29807,15-06-2011 0:25
169.2946,-45.29794,15-06-2011 20:25
169.29481,-45.2974,15-06-2011 21:25
169.2944,-45.2979,15-06-2011 22:25
169.29414,-45.29811,15-06-2011 23:26
169.29298,-45.29823,16-06-2011 0:25
169.29288,-45.29796,16-06-2011 1:25
169.29086,-45.29815,16-06-2011 2:25
169.29155,-45.29788,16-06-2011 20:25
169.29142,-45.29801,16-06-2011 21:25
169.29139,-45.29813,16-06-2011 22:25
169.29243,-45.29759,16-06-2011 23:25
169.29139,-45.29815,17-06-2011 0:25
169.29149,-45.29828,17-06-2011 20:25
169.29176,-45.29816,17-06-2011 22:25
169.29213,-45.29778,17-06-2011 23:25
169.29473,-45.29683,18-06-2011 0:25
169.2943,-45.2968,18-06-2011 20:25
169.29395,-45.29787,18-06-2011 22:25
169.29325,-45.29822,18-06-2011 23:25
169.29121,-45.29813,19-06-2011 0:25
169.29129,-45.29808,19-06-2011 20:25
169.29148,-45.29787,19-06-2011 21:25
169.29235,-45.29803,19-06-2011 23:25
169.29307,-45.29909,20-06-2011 0:25
169.29308,-45.29911,20-06-2011 20:25
169.29264,-45.29878,20-06-2011 21:25
169.29254,-45.29864,20-06-2011 23:25
169.29251,-45.29818,21-06-2011 0:25
169.29322,-45.29799,21-06-2011 1:25
169.29276,-45.29857,21-06-2011 20:25
169.29235,-45.29753,21-06-2011 21:25
169.29133,-45.29807,21-06-2011 22:25
169.29135,-45.298,21-06-2011 23:25
169.29138,-45.29797,22-06-2011 20:25
169.2915,-45.29808,22-06-2011 21:25
169.29253,-45.29804,22-06-2011 22:25
169.29498,-45.29711,22-06-2011 23:25
169.29448,-45.29658,23-06-2011 20:25
169.29439,-45.29694,23-06-2011 22:25
169.29437,-45.29737,23-06-2011 23:25
169.29389,-45.29793,24-06-2011 1:26
169.29378,-45.2999,24-06-2011 3:25
169.29214,-45.29985,24-06-2011 20:25
169.29204,-45.29888,24-06-2011 21:25
169.29238,-45.29809,24-06-2011 22:25
169.29101,-45.29818,24-06-2011 23:25
169.29153,-45.29772,25-06-2011 20:25
169.29182,-45.29795,25-06-2011 22:25
169.29188,-45.29783,25-06-2011 23:25
169.29289,-45.29798,26-06-2011 0:25
169.29261,-45.29876,26-06-2011 1:25
169.29262,-45.2987,26-06-2011 20:25
169.29167,-45.29868,26-06-2011 21:25
169.2909,-45.29809,26-06-2011 22:25
169.29148,-45.29798,27-06-2011 0:25
169.29096,-45.29825,27-06-2011 1:25
169.29044,-45.29832,27-06-2011 20:25
169.29056,-45.29825,27-06-2011 21:25
169.29101,-45.29781,27-06-2011 22:25
169.29241,-45.29788,27-06-2011 23:25
169.29432,-45.29681,28-06-2011 0:26
169.29488,-45.29733,28-06-2011 20:25
169.29409,-45.29781,28-06-2011 21:27
169.29468,-45.29781,28-06-2011 22:26
169.29411,-45.2979,28-06-2011 23:25
169.29428,-45.29786,29-06-2011 2:25
169.29108,-45.29863,29-06-2011 3:25
169.28988,-45.29898,29-06-2011 20:25
169.29008,-45.29834,29-06-2011 21:25
169.29039,-45.29831,29-06-2011 22:25
169.29121,-45.29853,29-06-2011 23:25
169.29244,-45.29813,30-06-2011 0:25
169.29041,-45.29843,30-06-2011 1:25
169.29066,-45.29841,30-06-2011 21:25
169.29141,-45.2979,30-06-2011 22:25
169.292,-45.29794,30-06-2011 23:25
169.29198,-45.29923,1-07-2011 0:25
169.29186,-45.29911,1-07-2011 20:26
169.29178,-45.29852,1-07-2011 21:25
169.29057,-45.29856,1-07-2011 23:25
169.29083,-45.29827,2-07-2011 20:25
169.29095,-45.29807,2-07-2011 21:25
169.29122,-45.29791,2-07-2011 22:25
169.29246,-45.29803,2-07-2011 23:25
169.29384,-45.29676,3-07-2011 0:25
169.29354,-45.29694,3-07-2011 20:26
169.2937,-45.29746,3-07-2011 21:25
169.29348,-45.29792,3-07-2011 22:25
169.29407,-45.29775,3-07-2011 23:25
169.29386,-45.29798,4-07-2011 0:25
169.294,-45.29793,4-07-2011 1:25
169.29411,-45.29788,4-07-2011 2:25
169.29156,-45.29865,4-07-2011 3:25
169.29138,-45.29872,4-07-2011 20:25
169.29046,-45.29831,4-07-2011 21:25
169.29053,-45.29836,4-07-2011 22:25
169.2911,-45.29813,4-07-2011 23:25
169.29155,-45.29788,5-07-2011 0:25
169.29149,-45.29825,5-07-2011 1:25
169.29133,-45.2977,5-07-2011 20:25
169.29112,-45.29812,5-07-2011 21:25
169.29103,-45.29808,5-07-2011 22:25
169.29123,-45.29782,5-07-2011 23:25
169.29247,-45.29798,6-07-2011 1:25
169.29463,-45.29868,6-07-2011 2:25
169.29348,-45.29858,6-07-2011 20:25
169.29401,-45.29867,6-07-2011 21:25
169.2943,-45.29806,6-07-2011 22:25
169.29444,-45.29788,6-07-2011 23:25
169.29397,-45.29789,7-07-2011 0:25
169.29425,-45.29788,7-07-2011 2:25
169.29429,-45.29783,7-07-2011 3:25
169.29393,-45.29806,7-07-2011 21:26
169.29433,-45.29782,7-07-2011 22:26
169.2926,-45.29805,7-07-2011 23:26
169.29165,-45.29808,8-07-2011 20:25
169.29167,-45.2981,8-07-2011 21:25
169.29154,-45.29806,8-07-2011 22:25
169.29157,-45.29803,8-07-2011 23:25
169.29173,-45.29788,9-07-2011 0:25
169.29423,-45.29763,9-07-2011 1:25
169.29394,-45.29788,9-07-2011 2:26
169.29082,-45.29812,11-07-2011 20:25
169.29141,-45.29801,11-07-2011 21:25
169.29151,-45.29792,11-07-2011 22:25
169.29215,-45.29819,11-07-2011 23:25
169.294,-45.29807,12-07-2011 0:25
169.29435,-45.29787,12-07-2011 1:25
169.29422,-45.2979,13-07-2011 1:25
169.29411,-45.29789,13-07-2011 2:26
169.29446,-45.29809,13-07-2011 3:27
169.29438,-45.2981,13-07-2011 20:25
169.29443,-45.29795,13-07-2011 22:25
169.29343,-45.29782,13-07-2011 23:25
169.29337,-45.29778,14-07-2011 20:25
169.29434,-45.29787,14-07-2011 21:26
169.29418,-45.29788,14-07-2011 22:25
169.29421,-45.29788,15-07-2011 1:26
169.29288,-45.29852,15-07-2011 2:25
169.29335,-45.29816,15-07-2011 20:25
169.29303,-45.29818,15-07-2011 21:25
169.29288,-45.29808,15-07-2011 22:25
169.29283,-45.29794,15-07-2011 23:25
169.29305,-45.29808,16-07-2011 0:24
169.29414,-45.29796,16-07-2011 1:25
169.29451,-45.29789,16-07-2011 2:25
169.29175,-45.29843,16-07-2011 3:25
169.29157,-45.2982,16-07-2011 20:25
169.29124,-45.29806,16-07-2011 21:25
169.2909,-45.2982,16-07-2011 22:25
169.29099,-45.29805,16-07-2011 23:25
169.29185,-45.29793,17-07-2011 0:24
169.29363,-45.29688,17-07-2011 2:25
169.29383,-45.29698,17-07-2011 20:25
169.29441,-45.29704,17-07-2011 21:25
169.29416,-45.29782,17-07-2011 22:25
169.29423,-45.29791,17-07-2011 23:25
169.29433,-45.29783,18-07-2011 0:25
169.29484,-45.29783,18-07-2011 2:25
169.29152,-45.29842,18-07-2011 3:24
169.29035,-45.29827,18-07-2011 20:25
169.29093,-45.29827,18-07-2011 21:24
169.29131,-45.29817,18-07-2011 22:24
169.29263,-45.2983,18-07-2011 23:25
169.29368,-45.29777,19-07-2011 0:25
169.29429,-45.29795,19-07-2011 1:25
169.29468,-45.29797,19-07-2011 2:25
169.29378,-45.29963,19-07-2011 3:25
169.29408,-45.29967,19-07-2011 20:25
169.29397,-45.29867,19-07-2011 21:24
169.29358,-45.29864,19-07-2011 22:25
169.29388,-45.29803,19-07-2011 23:25
169.29407,-45.29796,20-07-2011 0:24
169.29409,-45.29799,20-07-2011 2:26
169.29354,-45.29779,20-07-2011 21:25
169.29396,-45.29794,20-07-2011 22:25
169.29398,-45.29796,21-07-2011 0:25
169.29421,-45.29783,21-07-2011 2:25
169.29134,-45.29822,21-07-2011 3:25
169.29123,-45.29814,21-07-2011 20:25
169.291,-45.29819,21-07-2011 21:25
169.29271,-45.29819,21-07-2011 22:24
169.29343,-45.29808,21-07-2011 23:25
169.29438,-45.29787,22-07-2011 1:24
169.29433,-45.29787,22-07-2011 2:25
169.29352,-45.29803,22-07-2011 3:25
169.29356,-45.29775,22-07-2011 20:25
169.29358,-45.29772,22-07-2011 21:25
169.29368,-45.29808,22-07-2011 22:25
169.29443,-45.29788,22-07-2011 23:24
169.2945,-45.29807,23-07-2011 0:24
169.29369,-45.2981,23-07-2011 20:25
169.29367,-45.29786,23-07-2011 21:24
169.29419,-45.29788,23-07-2011 22:24
169.29398,-45.29793,23-07-2011 23:25
169.29429,-45.29777,24-07-2011 0:25
169.2944,-45.29792,24-07-2011 1:25
169.29456,-45.29773,24-07-2011 2:24
169.29364,-45.29778,24-07-2011 3:25
169.29391,-45.29793,24-07-2011 20:26
169.29435,-45.298,24-07-2011 21:25
169.29412,-45.29791,24-07-2011 23:24
169.29422,-45.29787,25-07-2011 0:25
169.29402,-45.29793,25-07-2011 1:25
169.29118,-45.29813,25-07-2011 3:25
169.29108,-45.29819,25-07-2011 20:25
169.2914,-45.29809,25-07-2011 21:24
169.29257,-45.29823,25-07-2011 22:25
169.29414,-45.2979,25-07-2011 23:24
169.29421,-45.29769,26-07-2011 0:25
169.29448,-45.29776,26-07-2011 1:25
169.29433,-45.29685,26-07-2011 3:25
169.29413,-45.29683,26-07-2011 20:25
169.29369,-45.2967,26-07-2011 21:25
169.29422,-45.29738,26-07-2011 22:24
169.29432,-45.29779,26-07-2011 23:24
169.29428,-45.29784,27-07-2011 0:24
169.29433,-45.29789,27-07-2011 1:26
169.29328,-45.29808,27-07-2011 2:26
169.29338,-45.29798,27-07-2011 20:25
169.29362,-45.29784,27-07-2011 21:25
169.29339,-45.29793,27-07-2011 22:24
169.29288,-45.2986,27-07-2011 23:24
169.29248,-45.29878,28-07-2011 0:24
169.29301,-45.29825,28-07-2011 1:25
169.29443,-45.29775,28-07-2011 2:24
169.29463,-45.29694,28-07-2011 3:25
169.29419,-45.29693,28-07-2011 20:25
169.2938,-45.29739,28-07-2011 22:24
169.29353,-45.29701,28-07-2011 23:25
169.29345,-45.29705,29-07-2011 0:24
169.29328,-45.29716,29-07-2011 1:24
169.29418,-45.29788,29-07-2011 2:25
169.29073,-45.29843,29-07-2011 3:24
169.29093,-45.29832,29-07-2011 20:25
169.29105,-45.29812,29-07-2011 21:24
169.29137,-45.29807,29-07-2011 22:25
169.29136,-45.29818,29-07-2011 23:24
169.29438,-45.29797,30-07-2011 1:25
169.2947,-45.2977,30-07-2011 2:25
169.29335,-45.29895,30-07-2011 3:25
169.29223,-45.29836,30-07-2011 20:25
169.29085,-45.29869,30-07-2011 21:25
169.29059,-45.29868,30-07-2011 22:24
169.29236,-45.29827,30-07-2011 23:25
169.29399,-45.29808,31-07-2011 0:24
169.29478,-45.29778,31-07-2011 2:25
169.29238,-45.29827,31-07-2011 3:25
169.29123,-45.29827,31-07-2011 20:25
169.29148,-45.29812,31-07-2011 21:24
169.29133,-45.29821,31-07-2011 22:25
169.29134,-45.29825,31-07-2011 23:24
169.29143,-45.29806,1-08-2011 0:24
169.29303,-45.29806,1-08-2011 1:25
169.29135,-45.29821,1-08-2011 3:25
169.29122,-45.29813,1-08-2011 20:25
169.29094,-45.29825,1-08-2011 21:24
169.29122,-45.29813,1-08-2011 22:24
169.29139,-45.29797,2-08-2011 0:25
169.29112,-45.29821,2-08-2011 1:24
169.29115,-45.29848,2-08-2011 2:24
169.29137,-45.29801,2-08-2011 3:24
169.29103,-45.29818,2-08-2011 20:25
169.29107,-45.29808,2-08-2011 21:24
169.29091,-45.29823,2-08-2011 23:24
169.29149,-45.29804,3-08-2011 0:24
169.29168,-45.29821,3-08-2011 1:25
169.29284,-45.29832,3-08-2011 2:24
169.29101,-45.29811,3-08-2011 3:24
169.29027,-45.29831,3-08-2011 20:25
169.29112,-45.29878,3-08-2011 21:24
169.29112,-45.29858,3-08-2011 22:25
169.2906,-45.29808,3-08-2011 23:24
169.29123,-45.29812,4-08-2011 0:25
169.29156,-45.29795,4-08-2011 1:25
169.29385,-45.29793,4-08-2011 2:25
169.29171,-45.29819,4-08-2011 3:24
169.29179,-45.29835,4-08-2011 20:25
169.29108,-45.29818,4-08-2011 21:25
169.29147,-45.29801,4-08-2011 22:24
169.29213,-45.29778,4-08-2011 23:24
169.29256,-45.29803,5-08-2011 0:24
169.29418,-45.29783,5-08-2011 1:25
169.29452,-45.29776,5-08-2011 2:24
169.29381,-45.29873,5-08-2011 3:24
169.29298,-45.29891,5-08-2011 20:25
169.29204,-45.29882,5-08-2011 21:25
169.29197,-45.29872,5-08-2011 22:24
169.29144,-45.29829,6-08-2011 0:24
169.29282,-45.29801,6-08-2011 1:25
169.29203,-45.29893,6-08-2011 3:25
169.29143,-45.29816,6-08-2011 22:24
169.29276,-45.2981,6-08-2011 23:24
169.2946,-45.29818,7-08-2011 1:25
169.29421,-45.29703,7-08-2011 3:25
169.29382,-45.29684,7-08-2011 20:25
169.29392,-45.29681,7-08-2011 21:24
169.29419,-45.29698,7-08-2011 22:24
169.29441,-45.29674,7-08-2011 23:24
169.29488,-45.29686,8-08-2011 0:25
169.29458,-45.29795,8-08-2011 1:24
169.29118,-45.29773,8-08-2011 3:25
169.29069,-45.29827,8-08-2011 20:25
169.29145,-45.29788,8-08-2011 21:25
169.29308,-45.29808,8-08-2011 23:24
169.29383,-45.29783,9-08-2011 0:25
169.29458,-45.2978,9-08-2011 2:25
169.29478,-45.29699,9-08-2011 3:25
169.29534,-45.29671,9-08-2011 20:25
169.29495,-45.29693,9-08-2011 21:24
169.29484,-45.2972,9-08-2011 22:24
169.29319,-45.29782,9-08-2011 23:25
169.29408,-45.29786,10-08-2011 0:24
169.29254,-45.29826,10-08-2011 1:26
169.29209,-45.29823,10-08-2011 20:25
169.29191,-45.29813,10-08-2011 21:24
169.29248,-45.29804,10-08-2011 22:24
169.2935,-45.29783,10-08-2011 23:25
169.29365,-45.29789,11-08-2011 0:24
169.29451,-45.29781,11-08-2011 1:24
169.29425,-45.2979,11-08-2011 3:24
169.2929,-45.29829,11-08-2011 21:24
169.29291,-45.29811,11-08-2011 22:25
169.29204,-45.29836,11-08-2011 23:24
169.29295,-45.2979,12-08-2011 0:25
169.29441,-45.29775,12-08-2011 1:24
169.29471,-45.29761,12-08-2011 2:24
169.29098,-45.29838,12-08-2011 3:25
169.29151,-45.29803,12-08-2011 20:25
169.29163,-45.29794,12-08-2011 21:25
169.29146,-45.29819,12-08-2011 22:24
169.29266,-45.29788,12-08-2011 23:24
169.2939,-45.29808,13-08-2011 0:24
169.29464,-45.29773,13-08-2011 1:25
169.29407,-45.29801,13-08-2011 2:25
169.29381,-45.29741,13-08-2011 3:25
169.2939,-45.29774,13-08-2011 20:25
169.29353,-45.29782,13-08-2011 21:24
169.29364,-45.29801,13-08-2011 22:24
169.29352,-45.29827,13-08-2011 23:24
169.29453,-45.29788,14-08-2011 0:25
169.2947,-45.29775,14-08-2011 1:24
169.29413,-45.29789,14-08-2011 20:25
169.29414,-45.29792,14-08-2011 21:24
169.29422,-45.29789,15-08-2011 0:25
169.29433,-45.29783,15-08-2011 1:25
169.2943,-45.29787,15-08-2011 2:25
169.29443,-45.29799,15-08-2011 3:25
169.29413,-45.29786,15-08-2011 20:25
169.29429,-45.29786,15-08-2011 21:25
169.29404,-45.29793,15-08-2011 22:24
169.29424,-45.29793,15-08-2011 23:24
169.29418,-45.29777,16-08-2011 0:25
169.29443,-45.29783,16-08-2011 1:26
169.29437,-45.29788,16-08-2011 2:24
169.29418,-45.29776,16-08-2011 3:25
169.29369,-45.29791,16-08-2011 20:25
169.29347,-45.29786,16-08-2011 21:25
169.29342,-45.29791,16-08-2011 22:24
169.29431,-45.29792,16-08-2011 23:24
169.29396,-45.29798,17-08-2011 0:25
169.29423,-45.29786,17-08-2011 2:25
169.2945,-45.29693,17-08-2011 3:25
169.29476,-45.29683,17-08-2011 20:25
169.2953,-45.29668,17-08-2011 21:24
169.29387,-45.29706,17-08-2011 22:24
169.29403,-45.29737,17-08-2011 23:24
169.29408,-45.29686,18-08-2011 0:25
169.29387,-45.29673,18-08-2011 20:25
169.29406,-45.29741,18-08-2011 21:24
169.29432,-45.29727,18-08-2011 22:24
169.29435,-45.29787,18-08-2011 23:24
169.29431,-45.29779,19-08-2011 0:26
169.29413,-45.29791,19-08-2011 2:24
169.29327,-45.2985,19-08-2011 3:25
169.29246,-45.29818,19-08-2011 20:25
169.29272,-45.29819,19-08-2011 21:24
169.29408,-45.29793,19-08-2011 22:24
169.29433,-45.29786,19-08-2011 23:25
169.29432,-45.29783,20-08-2011 0:25
169.29427,-45.29787,20-08-2011 1:24
169.29402,-45.29788,20-08-2011 2:24
169.29413,-45.29767,20-08-2011 3:25
169.29414,-45.29728,20-08-2011 20:25
169.29385,-45.2973,20-08-2011 21:24
169.29368,-45.29757,20-08-2011 22:24
169.29382,-45.29776,20-08-2011 23:25
169.29423,-45.29779,21-08-2011 0:24
169.29457,-45.29779,21-08-2011 1:25
169.2942,-45.29794,21-08-2011 2:24
169.29334,-45.29796,21-08-2011 3:25
169.2932,-45.29798,21-08-2011 20:25
169.29331,-45.29779,21-08-2011 21:24
169.29338,-45.29801,21-08-2011 22:24
169.29371,-45.29772,21-08-2011 23:25
169.29366,-45.29767,22-08-2011 0:24
169.29413,-45.29793,22-08-2011 1:24
169.2941,-45.29662,22-08-2011 2:24
169.29343,-45.29673,22-08-2011 20:25
169.29337,-45.29701,22-08-2011 21:25
169.29394,-45.29773,22-08-2011 23:25
169.29367,-45.29775,23-08-2011 0:24
169.29359,-45.29798,23-08-2011 1:25
169.29101,-45.29823,23-08-2011 3:25
169.29105,-45.29819,23-08-2011 20:25
169.29133,-45.29813,23-08-2011 21:24
169.2932,-45.29781,23-08-2011 22:24
169.29311,-45.29769,23-08-2011 23:24
169.29371,-45.29759,24-08-2011 0:25
169.29415,-45.29796,24-08-2011 2:24
169.29261,-45.29852,24-08-2011 3:25
169.29308,-45.30046,24-08-2011 20:25
169.29198,-45.3008,24-08-2011 22:24
169.29356,-45.29995,24-08-2011 23:25
169.29434,-45.29946,25-08-2011 0:24
169.29558,-45.29921,25-08-2011 1:24
169.29494,-45.29731,25-08-2011 2:24
169.29462,-45.29773,25-08-2011 3:25
169.29416,-45.29746,25-08-2011 20:25
169.29413,-45.29741,25-08-2011 21:24
169.29417,-45.29715,25-08-2011 22:25
169.29434,-45.29771,25-08-2011 23:24
169.29437,-45.29772,26-08-2011 0:24
169.29373,-45.29798,26-08-2011 1:25
169.29431,-45.29784,26-08-2011 2:25
169.29357,-45.29779,26-08-2011 3:25
169.29348,-45.29808,26-08-2011 20:25
169.29413,-45.29775,26-08-2011 22:24
169.29424,-45.29785,26-08-2011 23:25
169.29415,-45.29788,27-08-2011 1:26
169.29458,-45.2977,27-08-2011 2:25
169.29285,-45.29862,27-08-2011 3:25
169.29098,-45.29862,27-08-2011 20:25
169.29068,-45.29826,27-08-2011 21:24
169.29152,-45.29798,27-08-2011 22:24
169.2915,-45.29818,27-08-2011 23:24
169.29175,-45.29817,28-08-2011 0:25
169.29783,-45.29699,28-08-2011 1:24
169.29431,-45.29783,28-08-2011 2:25
169.2954,-45.3006,28-08-2011 3:25
169.29496,-45.29921,28-08-2011 20:25
169.29277,-45.29813,28-08-2011 22:24
169.29254,-45.29778,28-08-2011 23:24
169.29392,-45.29764,29-08-2011 0:24
169.29389,-45.29778,29-08-2011 1:24
169.294,-45.29806,29-08-2011 2:25
169.29323,-45.29818,29-08-2011 3:25
169.29333,-45.29803,29-08-2011 20:25
169.29317,-45.29794,29-08-2011 21:24
169.29355,-45.29803,29-08-2011 22:24
169.29362,-45.29803,29-08-2011 23:24
169.2935,-45.29798,30-08-2011 0:24
169.29384,-45.29793,30-08-2011 1:24
169.29383,-45.29808,30-08-2011 2:24
169.29328,-45.29808,30-08-2011 3:24
169.29338,-45.29808,30-08-2011 20:24
169.29311,-45.29808,30-08-2011 21:24
169.29317,-45.29793,30-08-2011 23:24
169.29371,-45.29779,31-08-2011 0:24
169.29333,-45.29813,31-08-2011 1:24
169.29392,-45.29815,31-08-2011 2:24
169.29373,-45.29758,31-08-2011 3:25
169.29343,-45.29804,31-08-2011 20:25
169.29263,-45.29825,31-08-2011 21:24
169.29354,-45.2979,31-08-2011 22:24
169.29352,-45.29776,31-08-2011 23:25
169.29458,-45.2977,1-09-2011 0:24
169.29381,-45.29792,1-09-2011 1:24
169.29148,-45.29801,1-09-2011 20:25
169.2924,-45.2981,1-09-2011 21:24
169.29292,-45.29796,1-09-2011 22:24
169.29481,-45.29783,1-09-2011 23:24
169.29322,-45.29818,2-09-2011 0:24
169.29308,-45.29805,2-09-2011 20:24
169.29296,-45.29803,2-09-2011 21:24
169.2933,-45.29801,2-09-2011 22:24
169.29357,-45.29789,2-09-2011 23:24
169.29404,-45.2981,3-09-2011 0:24
169.29338,-45.29788,3-09-2011 2:24
169.29328,-45.29813,3-09-2011 3:24
169.29094,-45.29834,3-09-2011 20:24
169.29128,-45.29802,3-09-2011 21:24
169.29093,-45.29814,3-09-2011 22:24
169.29136,-45.29821,3-09-2011 23:24
169.29226,-45.29778,4-09-2011 1:24
169.29098,-45.29823,4-09-2011 2:24
169.29129,-45.29822,4-09-2011 20:24
169.29148,-45.29811,4-09-2011 21:24
169.29208,-45.29814,4-09-2011 22:24
169.29389,-45.29801,5-09-2011 1:24
169.29475,-45.29888,5-09-2011 2:25
169.29365,-45.29798,5-09-2011 3:24
169.29329,-45.29813,5-09-2011 20:24
169.29352,-45.29808,5-09-2011 21:24
169.29343,-45.2983,5-09-2011 22:24
169.29301,-45.29809,5-09-2011 23:24
169.29313,-45.29837,6-09-2011 0:24
169.29358,-45.29794,6-09-2011 1:24
169.29393,-45.29804,6-09-2011 2:24
169.29387,-45.29691,6-09-2011 3:24
169.29338,-45.29684,6-09-2011 20:24
169.29337,-45.29723,6-09-2011 21:24
169.2934,-45.29828,6-09-2011 22:24
169.29095,-45.29807,6-09-2011 23:24
169.29083,-45.29813,7-09-2011 1:24
169.29215,-45.29781,7-09-2011 2:24
169.29073,-45.29813,7-09-2011 3:24
169.29041,-45.29822,7-09-2011 20:24
169.29259,-45.29782,7-09-2011 21:24
169.29178,-45.29818,7-09-2011 22:25
169.29374,-45.29782,7-09-2011 23:24
169.29462,-45.29776,8-09-2011 1:24
169.29448,-45.29808,8-09-2011 2:25
169.29583,-45.30201,8-09-2011 22:10
169.2937,-45.30086,8-09-2011 23:08
169.28932,-45.29833,9-09-2011 0:09
169.28166,-45.30011,9-09-2011 1:08
169.28916,-45.29823,9-09-2011 23:09
169.29295,-45.29569,10-09-2011 0:08
169.2942,-45.29765,10-09-2011 1:09
169.29245,-45.29741,10-09-2011 2:09
169.2974,-45.2999,10-09-2011 3:09
169.28958,-45.30308,10-09-2011 4:09
169.29262,-45.29482,10-09-2011 22:09
169.29383,-45.29539,11-09-2011 0:09
169.29357,-45.29794,11-09-2011 1:09
169.29363,-45.29784,11-09-2011 2:09
169.29344,-45.29909,11-09-2011 3:09
169.29091,-45.29808,11-09-2011 22:09
169.29084,-45.29797,11-09-2011 23:09
169.2909,-45.29792,12-09-2011 0:09
169.29336,-45.29788,12-09-2011 22:08
169.29357,-45.29791,12-09-2011 23:08
169.29403,-45.29798,13-09-2011 0:08
169.29488,-45.29774,13-09-2011 1:09
169.2943,-45.29787,13-09-2011 2:09
169.29446,-45.29787,13-09-2011 3:08
169.2946,-45.29788,13-09-2011 5:08
169.29431,-45.29795,13-09-2011 22:09
169.29447,-45.29748,13-09-2011 23:08
169.29438,-45.29783,14-09-2011 2:08
169.29483,-45.29789,14-09-2011 3:08
169.29322,-45.29796,14-09-2011 22:09
169.29326,-45.29808,14-09-2011 23:08
169.29339,-45.29798,15-09-2011 0:08
169.29332,-45.29793,15-09-2011 1:08
169.29392,-45.29787,15-09-2011 2:08
169.29443,-45.29785,15-09-2011 3:11
169.29443,-45.29783,15-09-2011 4:08
169.2943,-45.29803,15-09-2011 5:08
169.29323,-45.29785,15-09-2011 23:08
